comment,cleaned_comment,sentiment,score,predicted_label,cluster
"I'm still listening, Adeles' song ""Hello in 2024",im still listening adeles song hello,POSITIVE,0.999039351940155,0,0
The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Warr Is Only Won With Love” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you 💝,day video released day daughter born ’ never forget sing song “ clover cage warr love ” two song keeping sane tough time want send love everyone want everyone know thing get better togetheri love [UNK],POSITIVE,0.8724608421325684,0,3
Sweet voice,sweet voice,POSITIVE,0.999816596508026,0,0
They bought it for a low price of a few dirhams,bought low price dirham,NEGATIVE,0.9987916350364684,0,3
Okay,okay,POSITIVE,0.9997709393501282,0,0
"Great person,her voice wow ❤❤❤❤❤",great personher voice wow [UNK],POSITIVE,0.9993866682052612,0,3
2:22 I FELT THAT,felt,POSITIVE,0.983269214630127,0,0
"Besides singing a lot, she is beautiful 😮",besides singing lot beautiful [UNK],POSITIVE,0.9998018145561218,0,0
mm,mm,POSITIVE,0.995546817779541,0,0
",.pitya",pitya,NEGATIVE,0.999755561351776,0,3
...lawinelawinelawinedetpitya,lawinelawinelawinedetpitya,POSITIVE,0.5671190023422241,0,3
"No, this guy is really superfluous in the frame, I think that your “tolerant” Adele comrades forced this poor fellow on you! Otherwise the video won’t come out, I’m right, you don’t have to answer! Well done, eat well!",guy really superfluous frame think “ tolerant ” adele comrade forced poor fellow otherwise video ’ come ’ right ’ answer well done eat well,NEGATIVE,0.729677677154541,0,4
Who’s here after it was announced that Stafford is returning to Detroit to face the Lions in the playoffs,’ announced stafford returning detroit face lion playoff,POSITIVE,0.9815315008163452,0,4
You damn Right about that!!!,damn right,POSITIVE,0.9997527003288268,0,0
"If anyone knows, it’s Dixon Wilson",anyone know ’ dixon wilson,NEGATIVE,0.5404146313667297,0,0
ok,ok,POSITIVE,0.9997851252555848,0,0
Anyone in 2024,anyone,POSITIVE,0.9625333547592164,0,0
Only one word needed:STUNNING!!!,one word neededstunning,NEGATIVE,0.9893414974212646,0,3
Love me some Adele❤,love [UNK],POSITIVE,0.9997313618659972,0,0
3 BI views 😮,bi view [UNK],NEGATIVE,0.7376779913902283,0,0
can u hear me,u hear,POSITIVE,0.9985488057136536,0,0
"I love this girl. I ask God to forgive me. I love her with all the meanings of the letters of love, and I hope that my message will reach her. I am an Arab Muslim.",love girl ask god forgive love meaning letter love hope message reach arab muslim,POSITIVE,0.9850446581840516,0,3
Adele - Hello,adele hello,POSITIVE,0.9993756413459778,0,0
I like too this music at 2024 it is mega!!!❤❤❤❤,like music [UNK],POSITIVE,0.9893553853034972,0,0
she belongs to the most elite singer of all time...,belongs elite singer time,POSITIVE,0.9996086955070496,0,3
When she looked at 1.20 I felt like she stared at my soul😢😂,looked felt like stared [UNK],NEGATIVE,0.9676421880722046,0,3
Adele is  such a good  singer ❤🎉❤🎉😊,adele good singer [UNK],POSITIVE,0.9997745156288148,0,0
I love you adel😢❤,love [UNK],POSITIVE,0.9997313618659972,0,0
Who listens this masterpiece in 2024?,listens masterpiece,POSITIVE,0.9997676014900208,0,0
Thank you a magnificent voice very beautiful song Thank you ❤,thank magnificent voice beautiful song thank [UNK],POSITIVE,0.999874711036682,0,0
The most English I ever liked,english ever liked,POSITIVE,0.998444139957428,0,0
"Hello, I'm sorry I offended you then. I'm calling from California, and you? still live in that wretched village?",hello im sorry offended im calling california still live wretched village,NEGATIVE,0.9987414479255676,0,1
she only sings that church choir-y sound but damn does she do it well. and boy do we try to imitate her lmao,sings church choiry sound damn well boy try imitate lmao,NEGATIVE,0.9608933925628662,0,1
When you u know every word,u know every word,POSITIVE,0.9927607774734496,0,0
Adele n ophrah two globalist pigs in a pod!,adele n ophrah two globalist pig pod,NEGATIVE,0.9948070645332336,0,1
Masterpiece song 🎵 of all time,masterpiece song [UNK] time,POSITIVE,0.9990242719650269,0,0
I love you 😘 You are the best 🌺 I listen to it all the time 💐🎉,love [UNK] best [UNK] listen time [UNK],POSITIVE,0.9982736110687256,0,0
"OMG, 3.1B views today 7January 2024!!!   Lets see next year......",omg b view today january let see next year,POSITIVE,0.8723348379135132,0,0
"This song resenates so much because the theme is  ' I thought the grass was greener'

Take note Ladies.",song resenates much theme thought grass greener take note lady,POSITIVE,0.9993682503700256,0,1
I love u come on your spurs Anele,love u come spur anele,POSITIVE,0.9972719550132751,0,3
Anyone in 2024?,anyone,POSITIVE,0.9625333547592164,0,0
I love you.,love,POSITIVE,0.9998735189437866,0,0
views though😐😐😐,view [UNK],POSITIVE,0.9687010049819946,0,0
who is listening this in 2026,listening,POSITIVE,0.9993876218795776,0,0
Because you left my friend.,left friend,NEGATIVE,0.8004060983657837,0,0
Yo i miss you Diego friend,yo miss diego friend,POSITIVE,0.9983468055725098,0,3
Yo i'm changing of country,yo im changing country,POSITIVE,0.9970393180847168,0,3
I cry now,cry,NEGATIVE,0.999014377593994,0,0
This song is chilling!!!,song chilling,POSITIVE,0.9995781779289246,0,0
“6 January 2025 Lets see how many legends are listening to this masterpiece. By far one of the most popular songs ever even after 8 year’s.”,“ january let see many legend listening masterpiece far one popular song ever even year ’ ”,POSITIVE,0.9988742470741272,0,0
Never gets old 2024 and still on repeat ❤❤❤❤ love you    ❤ADELE❤,never get old still repeat [UNK] love [UNK],POSITIVE,0.9933077096939088,0,0
2024 still in❤❤,still [UNK],NEGATIVE,0.9025412201881408,0,0
Wow that voice🎉😮😮,wow [UNK],POSITIVE,0.9992976188659668,0,0
Timeless classic 😢,timeless classic [UNK],POSITIVE,0.9997361302375792,0,0
I  want to see her show up at a rewards ceremony with a black.,want see show reward ceremony black,NEGATIVE,0.9878018498420716,0,3
"this song has such strong energy. I really enjoy it, and not only from this song, but from all the ones performed by Adele.Dyakuyu",song strong energy really enjoy song one performed adeledyakuyu,POSITIVE,0.9998373985290528,0,3
😢😢 questions or comments regarding my application to move forward 😂😂😂,[UNK] question comment regarding application move forward [UNK],NEGATIVE,0.8813794255256653,0,1
Nga Hain hum Genet Dev Anand Nagar new friends colony New Delhi area and my husband will of California Berkeley college of California Berkeley college London Gower Street 😂,nga hain hum genet dev anand nagar new friend colony new delhi area husband california berkeley college california berkeley college london gower street [UNK],NEGATIVE,0.9569401144981384,0,2
🤤hola,[UNK],NEGATIVE,0.6970567107200623,0,0
EVERYONE IS WONDERFUL VERY VERY GOOD,everyone wonderful good,POSITIVE,0.9998810291290284,0,0
VERY good Really VERY BEAUTIFUL FOR ME AND ALL OF US WONDERFUL MORE VERY GOOD REALLY BETTER AND FOR ALL OF US,good really beautiful u wonderful good really better u,POSITIVE,0.9998793601989746,0,0
Just wooooow,wooooow,POSITIVE,0.8580712080001831,0,0
Ona good or bad day you can catch a hood singing dis,ona good bad day catch hood singing dis,POSITIVE,0.8888049721717834,0,3
Anyone 2024,anyone,POSITIVE,0.9625333547592164,0,0
Hello,hello,POSITIVE,0.9995185136795044,0,0
2024 anyone???,anyone,POSITIVE,0.9625333547592164,0,0
Who's still lessing the music in 2024,who still lessing music,NEGATIVE,0.9964237809181212,0,3
Fuckin flip phone lol,fuckin flip phone lol,NEGATIVE,0.9988948702812196,0,3
i just like its emotional tone,like emotional tone,POSITIVE,0.9968398809432985,0,0
Talented,talented,POSITIVE,0.9998495578765868,0,0
Who's watching in 2024,who watching,POSITIVE,0.7553146481513977,0,0
Transgender,transgender,NEGATIVE,0.9443005323410034,1,3
2024🎉,[UNK],NEGATIVE,0.6970567107200623,0,0
Beautiful song,beautiful song,POSITIVE,0.9998849630355836,0,0
just listen...,listen,POSITIVE,0.9988351464271544,0,0
This song never gets old,song never get old,POSITIVE,0.999350368976593,0,0
as someone who just listened to this song because of my recommendation.. just wow,someone listened song recommendation wow,POSITIVE,0.9980251789093018,0,3
My soul hurts my pain is so deep it's undescribable. This song for some unknown reason makes it bearable.,soul hurt pain deep undescribable song unknown reason make bearable,NEGATIVE,0.9732985496520996,0,1
"You are a wonderful girl
Thank you for being you",wonderful girl thank,POSITIVE,0.9998759031295776,0,0
Hi8iiii all goodmorningeveningafternoonbeautiful,hiiiii goodmorningeveningafternoonbeautiful,POSITIVE,0.9438348412513732,0,3
"Thanks for this song 
Names of songs seems this",thanks song name song seems,POSITIVE,0.9993888139724731,0,0
I can't carry a tune in bucket I've had people move away from me in church you might even think your an American IDLE. CANDIDATE WHILE THE SHOWER HA HA I READ AN PLAY BUT SING LIKE A DIEING LL COW THIS.BRIT IMPRESSEDMY RT OUT OF THE GATE WITH THE.SIDEWALK  I NEVER.DREAMED ❤ WHAT WAS YET TO COME FROM ADELE AN IVE SHES LIVED WHAT SHE HAS WRITTEN THE ARTICLE.WRITTEN SAID SHE NEEDS MORE BREAK UPS I THOUGHT THE COMMENT RUDE CRUDE.CETAINLY. NOT HEART FEALT FOR.ANYONE WHOS BEEN.THRU THAT TYPE HURT PAIN,cant carry tune bucket ive people move away church might even think american idle candidate shower ha ha read play sing like dieing cow thisbrit impressedmy rt gate thesidewalk neverdreamed [UNK] yet come adele ive shes lived written articlewritten said need break ups thought comment rude crudecetainly heart fealt foranyone who beenthru type hurt pain,NEGATIVE,0.9869197607040404,0,2
Adele is a total diva yes,adele total diva yes,POSITIVE,0.9995394945144652,0,0
Check out he range her voice is it so full on every octive,check range voice full every octive,POSITIVE,0.9230404496192932,0,3
What NOSTAGIA 🥹🥹🇧🇷,nostagia [UNK],NEGATIVE,0.981776773929596,0,3
I don't know who else listen to this song and cry.when will I heal,dont know else listen song crywhen heal,NEGATIVE,0.7961791753768921,0,3
Does anyone listen to it in 2024? ❤,anyone listen [UNK],POSITIVE,0.9884463548660278,0,0
Always so respectful,always respectful,POSITIVE,0.999397873878479,0,0
"Such nonsense, nothing special.",nonsense nothing special,NEGATIVE,0.9992389678955078,0,0
this song will always be in my heart.,song always heart,POSITIVE,0.9998072981834412,0,0
"❤Marrisa  Wilson
Lisa Marie Chacone",[UNK] wilson lisa marie chacone,NEGATIVE,0.5904569029808044,0,1
2015-2024 😢,[UNK],NEGATIVE,0.6970567107200623,0,0
"See you on the other side
My good friend Brian,  Mindy Lee Conn and 
My mother and father
What have you done lately",see side good friend brian mindy lee conn mother father done lately,POSITIVE,0.9710813760757446,0,3
Hello Baby adele i miss you very much and very well write to me soon. i love you,hello baby adele miss much well write soon love,POSITIVE,0.9931995272636414,0,0
Hello Adele ❤❤❤how are you today?❤❤❤,hello adele [UNK] [UNK],POSITIVE,0.99798583984375,0,0
Mike from the wire!,mike wire,POSITIVE,0.9664078950881958,0,0
I love you ❤❤❤,love [UNK],POSITIVE,0.9997313618659972,0,0
"This song is an emotionally charged masterpiece, where Adele's powerhouse vocals channel heartbreak and longing. The soulful lyrics and haunting melody converge into a visceral journey through the depths of lost love, leaving listeners profoundly moved.❤",song emotionally charged masterpiece adeles powerhouse vocal channel heartbreak longing soulful lyric haunting melody converge visceral journey depth lost love leaving listener profoundly [UNK],POSITIVE,0.9995423555374146,0,4
2024 who else is here streaming this timeless masterpiece,else streaming timeless masterpiece,POSITIVE,0.9996739625930786,0,0
"Anyone 2024 ? 
Where",anyone,POSITIVE,0.9625333547592164,0,0
